Appliances,lights,T_in,RH_in,T_out,RH_out,Windspeed
40,0,18.03333333,43.36,5.70E+00,81.66666667,8.666666667
40,0,18.03333333,43.43333333,5.80E+00,81.83333333,8.833333333
40,0,18,43.4,5.90E+00,82,9
40,0,18,43.46666667,6.05E+00,81.66666667,8.833333333
40,0,18,43.5,6.20E+00,81.33333333,8.666666667
40,0,18,43.5,6.35E+00,81,8.5
50,0,18,43.5,6.50E+00,80.66666667,8.333333333
40,0,18,43.53,6.65E+00,80.33333333,8.166666667
40,0,18,43.59,6.80E+00,80,8
30,0,18,43.59,6.90E+00,80.5,8.166666667
20,0,18,43.66333333,7.00E+00,81,8.333333333
20,0,18,43.7,7.10E+00,81.5,8.5
10,0,18,43.7,7.20E+00,82,8.666666667
60,0,18,43.79,7.30E+00,82.5,8.833333333
40,0,18,43.79,7.40E+00,83,9
40,0,17.92666667,43.9,7.50E+00,82.66666667,9.166666667
50,0,18,43.9,7.60E+00,82.33333333,9.333333333
40,0,17.89,44,7.70E+00,82,9.5
40,0,17.89,44,7.80E+00,81.66666667,9.666666667
40,0,18,44.03,7.90E+00,81.33333333,9.833333333
40,0,17.92666667,44.09,8.00E+00,81,10
50,0,17.92666667,44.2,8.05E+00,81.33333333,10.16666667
20,0,17.92666667,44.2,8.10E+00,81.66666667,10.33333333
30,0,17.945,44.2,8.15E+00,82,10.5
20,0,17.89,44.29,8.20E+00,82.33333333,10.66666667
20,0,17.89,44.29,8.25E+00,82.66666667,10.83333333
40,0,17.89,44.32666667,8.30E+00,83,11
50,0,17.89,44.4,8.30E+00,83.33333333,10.83333333
40,0,17.89,44.4,8.30E+00,83.66666667,10.66666667
40,0,17.89,44.46666667,8.30E+00,84,10.5
50,0,17.89,44.5,8.30E+00,84.33333333,10.33333333
50,0,17.89,44.56,8.30E+00,84.66666667,10.16666667
30,0,17.89,44.59,8.30E+00,85,10
40,0,17.89,44.66333333,8.33E+00,84.83333333,10
30,0,17.89,44.73,8.37E+00,84.66666667,10
20,0,17.89,44.79,8.40E+00,84.5,10
20,0,17.89,44.86,8.43E+00,84.33333333,10
30,0,17.89,45.06,8.47E+00,84.16666667,10
40,0,17.89,45.63333333,8.50E+00,84,10
50,0,17.89,46.02666667,8.52E+00,83.83333333,10
40,0,17.92666667,46.23,8.53E+00,83.66666667,10
40,0,18,46.29,8.55E+00,83.5,10
50,10,18.1,46.4,8.57E+00,83.33333333,10
60,0,18.175,46.3175,8.58E+00,83.16666667,10
70,10,18.26,46.29,8.60E+00,83,10
60,0,18.32333333,46.16333333,8.63E+00,83.16666667,9.833333333
70,0,18.39,46.09,8.67E+00,83.33333333,9.666666667
70,10,18.53333333,46.06,8.70E+00,83.5,9.5
70,0,18.6,46,8.73E+00,83.66666667,9.333333333
50,0,18.7,45.96666667,8.77E+00,83.83333333,9.166666667
70,10,18.76,45.9,8.80E+00,84,9
80,0,18.92666667,45.86333333,8.83E+00,83.66666667,9.166666667
110,10,19.06666667,45.73,8.87E+00,83.33333333,9.333333333
80,0,19.23,45.59,8.90E+00,83,9.5
90,0,19.35666667,45.46333333,8.93E+00,82.66666667,9.666666667
80,10,19.42666667,45.29,8.97E+00,82.33333333,9.833333333
80,10,19.56666667,45.23,9.00E+00,82,10
70,10,19.63333333,45,9.00E+00,82,10
80,0,19.7,44.86,9.00E+00,82,10
90,0,19.73,44.7,9.00E+00,82,10
100,0,19.79,44.62666667,9.00E+00,82,10
110,10,19.82333333,44.5,9.00E+00,82,10
90,0,19.9175,44.475,9.00E+00,82,10
80,0,20,44.32666667,9.02E+00,82.16666667,9.833333333
70,0,20.1,44.36333333,9.03E+00,82.33333333,9.666666667
60,0,20.16666667,44.29,9.05E+00,82.5,9.5
80,0,20.2,44.2,9.07E+00,82.66666667,9.333333333
80,0,20.2,44.2,9.08E+00,82.83333333,9.166666667
80,0,20.29,44.2,9.10E+00,83,9
90,0,20.29,44.2,9.10E+00,83,9.166666667
80,10,20.32333333,44.09,9.10E+00,83,9.333333333
90,0,20.39,44.09,9.10E+00,83,9.5
80,0,20.39,44,9.10E+00,83,9.666666667
60,0,20.39,44,9.10E+00,83,9.833333333
70,0,20.39,43.96666667,9.10E+00,83,10
70,0,20.39,43.76666667,9.08E+00,83,10
70,0,20.35666667,43.7,9.07E+00,83,10
80,0,20.29,43.7,9.05E+00,83,10
80,0,20.29,43.7,9.03E+00,83,10
50,0,20.29,43.7,9.02E+00,83,10
50,0,20.26,43.66333333,9.00E+00,83,10
60,0,20.2,43.59,9.02E+00,82.83333333,9.833333333
50,0,20.2,43.66333333,9.03E+00,82.66666667,9.666666667
80,0,20.1,43.7,9.05E+00,82.5,9.5
60,0,20.1,43.7,9.07E+00,82.33333333,9.333333333
50,0,20.1,43.79,9.08E+00,82.16666667,9.166666667
50,0,20.03333333,43.73,9.10E+00,82,9
40,0,20,43.7,9.10E+00,82,9.166666667
40,0,20,43.76,9.10E+00,82,9.333333333
40,0,19.96333333,43.79,9.10E+00,82,9.5
40,0,19.89,43.79,9.10E+00,82,9.666666667
50,0,19.85666667,43.76,9.10E+00,82,9.833333333
40,0,19.79,43.76,9.10E+00,82,10
40,0,19.79,43.79,9.05E+00,82.66666667,10
30,0,19.73,43.79,9.00E+00,83.33333333,10
20,0,19.7,43.9,8.95E+00,84,10
20,0,19.7,43.9,8.90E+00,84.66666667,10
50,0,19.7,43.9,8.85E+00,85.33333333,10
40,0,19.63333333,43.82666667,8.80E+00,86,10
40,0,19.6,43.79,8.83E+00,85.5,10.16666667
40,0,19.6,43.79,8.87E+00,85,10.33333333
50,0,19.55,43.9,8.90E+00,84.5,10.5
50,0,19.5,43.9,8.93E+00,84,10.66666667
50,0,19.5,43.96666667,8.97E+00,83.5,10.83333333
30,0,19.5,44,9.00E+00,83,11
40,0,19.42666667,43.93333333,9.02E+00,82.83333333,11
40,0,19.39,44,9.03E+00,82.66666667,11
40,0,19.39,44,9.05E+00,82.5,11
50,0,19.35666667,44,9.07E+00,82.33333333,11
20,0,19.29,44.06,9.08E+00,82.16666667,11
30,0,19.29,44.09,9.10E+00,82,11
20,0,19.29,44.09,9.03E+00,83,11.16666667
30,0,19.29,44.12666667,8.97E+00,84,11.33333333
40,0,19.23,44.12666667,8.90E+00,85,11.5
40,0,19.2,44.09,8.83E+00,86,11.66666667
50,0,19.2,44.16333333,8.77E+00,87,11.83333333
40,0,19.16666667,44.2,8.70E+00,88,12
50,0,19.1,44.2,8.67E+00,89,11.83333333
40,0,19.1,44.29,8.63E+00,90,11.66666667
40,0,19.1,44.29,8.60E+00,91,11.5
50,0,19.1,44.4,8.57E+00,92,11.33333333
30,0,19.06666667,44.46666667,8.53E+00,93,11.16666667
40,0,19,44.4,8.50E+00,94,11
40,0,19,44.43333333,8.47E+00,94,11
50,0,19,44.5,8.43E+00,94,11
40,0,19,44.59,8.40E+00,94,11
50,0,19,44.59,8.37E+00,94,11
30,0,18.96333333,44.7,8.33E+00,94,11
20,0,18.89,44.76,8.30E+00,94,11
20,0,18.89,44.79,8.33E+00,93.5,11.16666667
20,0,18.89,44.79,8.37E+00,93,11.33333333
40,0,18.89,44.9,8.40E+00,92.5,11.5
40,0,18.89,44.96666667,8.43E+00,92,11.66666667
50,0,18.85666667,44.96666667,8.47E+00,91.5,11.83333333
50,0,18.79,44.9,8.50E+00,91,12
40,0,18.79,45,8.52E+00,90.66666667,12
40,10,18.79,45,8.53E+00,90.33333333,12
60,0,18.79,45.22666667,8.55E+00,90,12
50,0,18.79,45.56,8.57E+00,89.66666667,12
40,10,18.79,45.82666667,8.58E+00,89.33333333,12
50,0,18.79,46.025,8.60E+00,89,12
50,0,18.79,46.2,8.58E+00,89.5,11.83333333
40,0,18.82333333,46.2,8.57E+00,90,11.66666667
30,0,18.89,46.2,8.55E+00,90.5,11.5
30,0,18.89,46.16333333,8.53E+00,91,11.33333333
60,0,18.89,46.09,8.52E+00,91.5,11.16666667
50,0,19,46.09,8.50E+00,92,11
40,0,19,46.09,8.50E+00,92,11
40,0,19.03333333,46.12666667,8.50E+00,92,11
100,0,19.1,46.2,8.50E+00,92,11
60,0,19.23,46.12666667,8.50E+00,92,11
50,0,19.35666667,46.33333333,8.50E+00,92,11
40,0,19.42666667,46.53,8.50E+00,92,11
50,0,19.56666667,46.66333333,8.52E+00,92,11
40,0,19.63333333,46.82666667,8.53E+00,92,11
50,0,19.7,46.9,8.55E+00,92,11
180,10,19.79,46.76,8.57E+00,92,11
100,10,19.79,47.03333333,8.58E+00,92,11
80,0,19.82333333,47.53,8.60E+00,92,11
200,10,19.89,47.4725,8.30E+00,91.33333333,10.66666667
80,10,19.89,47.83333333,8.00E+00,90.66666667,10.33333333
70,0,20,47.76666667,7.70E+00,90,10
80,0,20,47.22666667,7.40E+00,89.33333333,9.666666667
70,0,20,46.83333333,7.10E+00,88.66666667,9.333333333
90,0,20,46.56666667,6.80E+00,88,9
220,0,20,46.22333333,6.73E+00,88.33333333,8.166666667
430,10,20,46.03,6.67E+00,88.66666667,7.333333333
400,0,20,45.79666667,6.60E+00,89,6.5
410,10,20,45.46333333,6.53E+00,89.33333333,5.666666667
420,10,19.92666667,45.29,6.47E+00,89.66666667,4.833333333
420,0,20,45.15666667,6.40E+00,90,4
140,10,20,45,6.42E+00,90.83333333,4.166666667
130,0,20.06666667,45.46666667,6.43E+00,91.66666667,4.333333333
130,0,20.1,45.29,6.45E+00,92.5,4.5
440,0,20.16666667,45.23,6.47E+00,93.33333333,4.666666667
320,0,20.29,45.06,6.48E+00,94.16666667,4.833333333
400,0,20.35666667,45.06,6.50E+00,95,5
230,0,20.42666667,45,6.47E+00,92.83333333,5.166666667
130,10,20.575,44.8975,6.43E+00,90.66666667,5.333333333
100,0,20.66666667,44.86333333,6.40E+00,88.5,5.5
100,0,20.7,44.9,6.37E+00,86.33333333,5.666666667
110,0,20.76,44.5,6.33E+00,84.16666667,5.833333333
110,0,20.79,44.22333333,6.30E+00,82,6
120,0,20.85666667,44.09,6.25E+00,81.66666667,6
100,0,20.89,43.76,6.20E+00,81.33333333,6
160,0,20.96333333,43.56666667,6.15E+00,81,6
510,10,21,43.29666667,6.10E+00,80.66666667,6
450,0,21,43.03,6.05E+00,80.33333333,6
670,20,21,43.15666667,6.00E+00,80,6
660,20,21,42.95666667,5.90E+00,80,5.833333333
630,30,21,43.25666667,5.80E+00,80,5.666666667
610,20,21,43.66333333,5.70E+00,80,5.5
590,20,21.1,43.82666667,5.60E+00,80,5.333333333
260,20,21.1,43.82666667,5.50E+00,80,5.166666667
120,20,21.06666667,43.83333333,5.40E+00,80,5
250,30,21,43.56666667,5.25E+00,80.5,4.666666667
400,20,21.1,43.26666667,5.10E+00,81,4.333333333
120,0,21.16666667,42.8,4.95E+00,81.5,4
120,30,21.245,42.645,4.80E+00,82,3.666666667
190,0,21.32333333,42.43333333,4.65E+00,82.5,3.333333333
670,10,21.39,42.89333333,4.50E+00,83,3
780,0,21.53333333,45.86,4.20E+00,84.16666667,3
620,0,21.66666667,56.39333333,3.90E+00,85.33333333,3
210,10,21.79,63.36,3.60E+00,86.5,3
110,0,21.79,59.63333333,3.30E+00,87.66666667,3
100,10,21.89,55.23333333,3.00E+00,88.83333333,3
90,10,21.89,53.1,2.70E+00,90,3
90,10,21.89,50.89,2.73E+00,89.5,3.166666667
100,10,21.89,49.29666667,2.77E+00,89,3.333333333
100,0,22.03333333,47.69666667,2.80E+00,88.5,3.5
110,0,22.1,46.69666667,2.83E+00,88,3.666666667
100,0,22.13333333,45.76666667,2.87E+00,87.5,3.833333333
110,0,22.2,45.16666667,2.90E+00,87,4
100,0,22.2,44.56333333,2.95E+00,86.5,4.166666667
100,0,22.2,44.15666667,3.00E+00,86,4.333333333
90,0,22.29,43.79666667,3.05E+00,85.5,4.5
90,0,22.29,43.39,3.10E+00,85,4.666666667
90,0,22.2,42.93,3.15E+00,84.5,4.833333333
90,0,22.2,42.695,3.20E+00,84,5
70,0,22.2,42.53,3.33E+00,84.66666667,5
60,20,22.1,42.36333333,3.47E+00,85.33333333,5
70,0,22.1,42.29,3.60E+00,86,5
50,0,22.06666667,42.19333333,3.73E+00,86.66666667,5
50,0,22,41.93333333,3.87E+00,87.33333333,5
50,0,21.89,41.93333333,4.00E+00,88,5
50,0,21.89,42.06,4.08E+00,87.83333333,5
60,0,21.79,42.03,4.17E+00,87.66666667,5
40,0,21.79,42.09,4.25E+00,87.5,5
40,0,21.76,42.09,4.33E+00,87.33333333,5
40,0,21.7,42.16333333,4.42E+00,87.16666667,5
50,0,21.6,42.09,4.50E+00,87,5
40,0,21.6,42.16333333,4.47E+00,86.83333333,4.833333333
50,0,21.56666667,42.2,4.43E+00,86.66666667,4.666666667
50,0,21.5,42.2,4.40E+00,86.5,4.5
50,0,21.46333333,42.16333333,4.37E+00,86.33333333,4.333333333
40,0,21.39,42.16333333,4.33E+00,86.16666667,4.166666667
50,0,21.35666667,42.2,4.30E+00,86,4
40,0,21.29,42.2,4.18E+00,86.83333333,4
30,0,21.245,42.145,4.07E+00,87.66666667,4
30,0,21.2,42.09,3.95E+00,88.5,4
30,0,21.13333333,42.03,3.83E+00,89.33333333,4
30,0,21.1,42,3.72E+00,90.16666667,4
50,0,21.1,42,3.60E+00,91,4
50,0,21,41.9,3.67E+00,91,4
40,0,21,41.9,3.73E+00,91,4
40,0,20.92666667,41.9,3.80E+00,91,4
50,0,20.92666667,41.96666667,3.87E+00,91,4
40,0,20.89,42,3.93E+00,91,4
60,0,20.82333333,41.93333333,4.00E+00,91,4
50,0,20.79,42,4.07E+00,90.83333333,4
40,0,20.79,42.06,4.13E+00,90.66666667,4
50,0,20.7,42.09,4.20E+00,90.5,4
40,0,20.7,42.16333333,4.27E+00,90.33333333,4
40,0,20.7,42.2,4.33E+00,90.16666667,4
50,0,20.63333333,42.12666667,4.40E+00,90,4
30,0,20.6,42.2,4.40E+00,90.16666667,4
30,0,20.6,42.2,4.40E+00,90.33333333,4
30,0,20.5,42.245,4.40E+00,90.5,4
30,0,20.5,42.29,4.40E+00,90.66666667,4
50,0,20.5,42.29,4.40E+00,90.83333333,4
40,0,20.39,42.29,4.40E+00,91,4
40,0,20.39,42.29,4.35E+00,91.5,4
50,0,20.39,42.32666667,4.30E+00,92,4
50,0,20.32333333,42.4,4.25E+00,92.5,4
40,0,20.29,42.4,4.20E+00,93,4
60,0,20.29,42.46666667,4.15E+00,93.5,4
40,0,20.29,42.5,4.10E+00,94,4
50,0,20.23,42.43333333,4.13E+00,94.16666667,4
40,0,20.2,42.5,4.17E+00,94.33333333,4
40,0,20.2,42.63333333,4.20E+00,94.5,4
50,0,20.2,42.7,4.23E+00,94.66666667,4
40,0,20.13333333,42.7,4.27E+00,94.83333333,4
40,0,20.1,42.7,4.30E+00,95,4
40,0,20.1,42.76,4.38E+00,94.83333333,4
30,0,20.03333333,42.73,4.47E+00,94.66666667,4
20,0,20.03333333,42.73,4.55E+00,94.5,4
40,0,20,42.7,4.63E+00,94.33333333,4
40,10,20,42.7675,4.72E+00,94.16666667,4
190,10,20,42.79,4.80E+00,94,4
150,40,19.96333333,42.86333333,4.83E+00,93.66666667,4
350,40,19.89,42.93,4.87E+00,93.33333333,4
70,10,19.92666667,42.86,4.90E+00,93,4
90,10,20,43,4.93E+00,92.66666667,4
80,10,20.03333333,43.43333333,4.97E+00,92.33333333,4
60,20,20.1,43.56,5.00E+00,92,4
50,10,20.13333333,43.53,5.08E+00,92.16666667,4.166666667
360,30,20.2,43.53,5.17E+00,92.33333333,4.333333333
440,40,20.29,43.19333333,5.25E+00,92.5,4.5
440,30,20.35666667,42.93333333,5.33E+00,92.66666667,4.666666667
450,30,20.5,42.66333333,5.42E+00,92.83333333,4.833333333
440,30,20.5,42.59,5.50E+00,93,5
140,30,20.5,42.56,5.58E+00,93,5
190,30,20.56666667,42.5,5.67E+00,93,5
450,10,20.6,42.5,5.75E+00,93,5
360,10,20.66666667,42.63333333,5.83E+00,93,5
110,10,20.73,42.56,5.92E+00,93,5
70,10,20.815,42.3425,6.00E+00,93,5
130,10,20.96333333,42.23,6.10E+00,92.83333333,5
70,10,21.03333333,41.96666667,6.20E+00,92.66666667,5
60,10,21.16666667,41.69333333,6.30E+00,92.5,5
140,10,21.23,41.4,6.40E+00,92.33333333,5
130,10,21.29,41.32666667,6.50E+00,92.16666667,5
210,20,21.29,41.03333333,6.60E+00,92,5
530,30,21.23,40.42666667,6.67E+00,92.5,5.166666667
410,40,21.29,40.29,6.73E+00,93,5.333333333
480,30,21.29,40.29,6.80E+00,93.5,5.5
410,40,21.32333333,40.4,6.87E+00,94,5.666666667
320,30,21.46333333,40.6,6.93E+00,94.5,5.833333333
310,30,21.6,40.7,7.00E+00,95,6
290,10,21.66666667,40.7,7.07E+00,95,6
220,10,21.73,40.59,7.13E+00,95,6
130,10,21.79,40.66333333,7.20E+00,95,6
130,10,21.89,40.82666667,7.27E+00,95,6
130,20,21.89,40.96666667,7.33E+00,95,6
130,20,21.92666667,40.96666667,7.40E+00,95,6
120,20,22,40.9,7.43E+00,95.33333333,6.166666667
90,10,22.1,40.95,7.47E+00,95.66666667,6.333333333
90,0,22.06666667,40.76333333,7.50E+00,96,6.5
80,10,21.92666667,40.43,7.53E+00,96.33333333,6.666666667
80,0,21.82333333,40.86,7.57E+00,96.66666667,6.833333333
90,0,21.89,41.13333333,7.60E+00,97,7
170,10,22,41.43333333,7.68E+00,97,7
90,0,22.06666667,41.89333333,7.77E+00,97,7
110,10,22.1,42.06,7.85E+00,97,7
90,0,22.1,42,7.93E+00,97,7
140,0,22.1,42.03,8.02E+00,97,7
160,20,22.1,42.16333333,8.10E+00,97,7
100,10,22.16666667,42.49666667,8.27E+00,97,7
110,10,22.16666667,43.63,8.43E+00,97,7
180,0,22.2,44.23,8.60E+00,97,7
400,10,22.2,44.15666667,8.77E+00,97,7
130,0,22.16666667,43.93,8.93E+00,97,7
150,0,22.1,43.73,9.10E+00,97,7
140,0,22.1,43.66333333,9.35E+00,96.5,6.666666667
140,10,22.1,43.59,9.60E+00,96,6.333333333
150,20,22.1,43.59,9.85E+00,95.5,6
190,20,22.175,44.17,1.01E+01,95,5.666666667
140,20,22.26,44.36333333,1.04E+01,94.5,5.333333333
140,30,22.29,44.45666667,1.06E+01,94,5
150,40,22.35666667,45.73,1.08E+01,93.5,5.5
130,50,22.39,45.1,1.09E+01,93,6
180,40,22.39,44.69333333,1.11E+01,92.5,6.5
640,20,22.46333333,44.56,1.13E+01,92,7
650,30,22.46333333,45.1,1.14E+01,91.5,7.5
140,30,22.53333333,47.19666667,1.16E+01,91,8
80,20,22.6,47.93,1.16E+01,91.16666667,7.833333333
90,30,22.7,47.86333333,1.17E+01,91.33333333,7.666666667
130,20,22.7,47.33,1.17E+01,91.5,7.5
130,20,22.79,46.56333333,1.17E+01,91.66666667,7.333333333
140,30,22.79,46.15666667,1.18E+01,91.83333333,7.166666667
120,20,22.79,45.69333333,1.18E+01,92,7
130,30,22.79,45.43333333,1.18E+01,92.5,7.166666667
140,30,22.85666667,45.4,1.17E+01,93,7.333333333
110,20,22.79,45.66666667,1.17E+01,93.5,7.5
200,30,23,47.79333333,1.16E+01,94,7.666666667
220,20,22.92666667,46.66666667,1.16E+01,94.5,7.833333333
120,20,22.89,46.145,1.15E+01,95,8
100,20,22.92666667,46.03,1.15E+01,94.66666667,8
100,10,23,46.09,1.16E+01,94.33333333,8
90,10,23,46.2,1.16E+01,94,8
100,20,23,46.26,1.16E+01,93.66666667,8
90,10,22.96333333,46.32666667,1.17E+01,93.33333333,8
100,10,22.89,46.4,1.17E+01,93,8
90,10,22.85666667,46.33333333,1.16E+01,93.5,8
70,10,22.79,46.2,1.16E+01,94,8
70,20,22.79,46.46666667,1.15E+01,94.5,8
60,10,22.73,46.4,1.14E+01,95,8
30,10,22.66666667,46.43,1.14E+01,95.5,8
20,10,22.6,46.29,1.13E+01,96,8
20,10,22.5,46.32666667,1.13E+01,95.66666667,8
30,10,22.5,46.4,1.14E+01,95.33333333,8
50,10,22.39,46.32666667,1.14E+01,95,8
60,10,22.32333333,46.4,1.14E+01,94.66666667,8
50,10,22.29,46.5,1.15E+01,94.33333333,8
40,20,22.23,46.43333333,1.15E+01,94,8
50,10,22.2,46.43333333,1.15E+01,93.5,8.166666667
40,10,22.175,46.5225,1.15E+01,93,8.333333333
50,10,22.1,46.59,1.15E+01,92.5,8.5
40,20,22.1,46.73,1.15E+01,92,8.666666667
50,10,22.03333333,46.79,1.15E+01,91.5,8.833333333
60,10,22,47,1.15E+01,91,9
50,10,22,47.06,1.14E+01,91.16666667,8.666666667
40,10,21.89,47.09,1.14E+01,91.33333333,8.333333333
50,10,21.89,47.09,1.14E+01,91.5,8
40,10,21.85666667,47.06,1.13E+01,91.66666667,7.666666667
40,10,21.79,47,1.13E+01,91.83333333,7.333333333
50,20,21.79,47,1.12E+01,92,7
50,10,21.79,47,1.12E+01,91.83333333,7.166666667
40,10,21.7,46.93333333,1.12E+01,91.66666667,7.333333333
30,10,21.7,46.93333333,1.12E+01,91.5,7.5
20,10,21.7,47,1.12E+01,91.33333333,7.666666667
40,10,21.63333333,46.93333333,1.12E+01,91.16666667,7.833333333
40,10,21.6,46.9,1.12E+01,91,8
50,20,21.6,46.96666667,1.11E+01,91.66666667,7.666666667
40,10,21.6,47,1.10E+01,92.33333333,7.333333333
50,10,21.575,47.0225,1.09E+01,93,7
50,10,21.5,47.09,1.09E+01,93.66666667,6.666666667
60,10,21.5,47.09,1.08E+01,94.33333333,6.333333333
50,10,21.42666667,47.03,1.07E+01,95,6
40,20,21.39,47.09,1.08E+01,94.16666667,6.333333333
50,10,21.39,47.09,1.08E+01,93.33333333,6.666666667
40,10,21.39,47.12666667,1.09E+01,92.5,7
50,10,21.39,47.2,1.10E+01,91.66666667,7.333333333
40,10,21.35666667,47.2,1.10E+01,90.83333333,7.666666667
50,10,21.29,47.2,1.11E+01,90,8
50,10,21.29,47.23,1.10E+01,90.66666667,7.666666667
50,20,21.29,47.29,1.09E+01,91.33333333,7.333333333
40,10,21.29,47.32666667,1.09E+01,92,7
50,10,21.29,47.4,1.08E+01,92.66666667,6.666666667
40,10,21.2,47.29,1.07E+01,93.33333333,6.333333333
30,10,21.2,47.29,1.06E+01,94,6
20,10,21.2,47.29,1.06E+01,94,6
30,10,21.13333333,47.36333333,1.05E+01,94,6
40,10,21.16666667,47.4,1.04E+01,94,6
50,20,21.1,47.4,1.04E+01,94,6
50,10,21.1,47.4,1.04E+01,94,6
40,10,21.1,47.5,1.03E+01,94,6
40,20,21.1,47.69333333,1.04E+01,93.16666667,6.166666667
60,10,21,47.82666667,1.04E+01,92.33333333,6.333333333
120,20,21,47.96666667,1.04E+01,91.5,6.5
370,10,21,48.03,1.05E+01,90.66666667,6.666666667
350,20,21,48.09,1.06E+01,89.83333333,6.833333333
330,40,21,48.09,1.06E+01,89,7
60,10,21,48.16333333,1.07E+01,87.66666667,7.333333333
50,10,21,48.2,1.07E+01,86.33333333,7.666666667
40,10,21,48.33333333,1.08E+01,85,8
40,10,21,48.16333333,1.09E+01,83.66666667,8.333333333
40,10,21,48.03,1.09E+01,82.33333333,8.666666667
40,20,21,47.86333333,1.10E+01,81,9
50,10,21.06666667,47.73,1.10E+01,80.33333333,8.833333333
50,10,21.1,47.56,1.10E+01,79.66666667,8.666666667
80,10,21.1,47.43333333,1.11E+01,79,8.5
140,20,21.13333333,47.29,1.11E+01,78.33333333,8.333333333
330,20,21.2,47.29,1.11E+01,77.66666667,8.166666667
160,30,21.13333333,45.69666667,1.11E+01,77,8
80,20,21.025,45.29,1.11E+01,76.83333333,8
30,20,21.1,45.36333333,1.11E+01,76.66666667,8
60,10,21.16666667,45.5,1.12E+01,76.5,8
60,10,21.16666667,45.63333333,1.12E+01,76.33333333,8
60,20,21.32333333,46,1.12E+01,76.16666667,8
70,10,21.46333333,46.06,1.12E+01,76,8
40,10,21.6,45.33333333,1.12E+01,76.16666667,8
470,10,21.66666667,44.93333333,1.12E+01,76.33333333,8
710,10,21.73,44.9,1.13E+01,76.5,8
480,20,21.85666667,44.96666667,1.13E+01,76.66666667,8
360,10,21.92666667,45,1.13E+01,76.83333333,8
340,10,22.06666667,45,1.13E+01,77,8
300,10,22.13333333,45.4,1.13E+01,76.83333333,8.333333333
230,10,22.26,46.53333333,1.13E+01,76.66666667,8.666666667
260,10,22.39,46.12333333,1.13E+01,76.5,9
420,10,22.39,46.06333333,1.13E+01,76.33333333,9.333333333
